DEPARTMENT;CODE;DESCRIPTION;RATE
"SURGICAL GASTEROENTROLOGY";"SG1249";"Incisional Hernia-with mesh-B";"1300"
"SURGICAL GASTEROENTROLOGY";"SG1250";"Incisional Hernia-with mesh-C";"1550"
"SURGICAL GASTEROENTROLOGY";"SG1251";"Incisional Hernia-with mesh-D";"1650"
"SURGICAL GASTEROENTROLOGY";"SG1252";"Incisional Hernia-with mesh-E";"1800"
"SURGICAL GASTEROENTROLOGY";"SG1253";"Incisional Hernia-with mesh-F";"2000"
"SURGICAL GASTEROENTROLOGY";"SG1254";"Incisional Hernia-without mesh-A";"800"
"SURGICAL GASTEROENTROLOGY";"SG1255";"Incisional Hernia-without mesh-B";"900"
"SURGICAL GASTEROENTROLOGY";"SG1256";"Incisional Hernia-without mesh-C";"1100"
"SURGICAL GASTEROENTROLOGY";"SG1257";"Incisional Hernia-without mesh-D";"1200"
"SURGICAL GASTEROENTROLOGY";"SG1258";"Incisional Hernia-without mesh-E";"1300"
"SURGICAL GASTEROENTROLOGY";"SG1259";"Incisional Hernia-without mesh-F";"1400"
"SURGICAL GASTEROENTROLOGY";"SG1260";"Open Cholecystectomy-A";"1500"
"SURGICAL GASTEROENTROLOGY";"SG1261";"Open Cholecystectomy-B";"1600"
"SURGICAL GASTEROENTROLOGY";"SG1262";"Open Cholecystectomy-C";"1850"
"SURGICAL GASTEROENTROLOGY";"SG1263";"Open Cholecystectomy-D";"1950"
"SURGICAL GASTEROENTROLOGY";"SG1264";"Open Cholecystectomy-E";"2200"
"SURGICAL GASTEROENTROLOGY";"SG1265";"Open Cholecystectomy-F";"2300"
"SURGICAL GASTEROENTROLOGY";"SG1266";"Splenectomy with devascularization-A";"2000"
"SURGICAL GASTEROENTROLOGY";"SG1267";"Splenectomy with devascularization-B";"2200"
"SURGICAL GASTEROENTROLOGY";"SG1268";"Splenectomy with devascularization-C";"2400"
"SURGICAL GASTEROENTROLOGY";"SG1269";"Splenectomy with devascularization-D";"2600"
"SURGICAL GASTEROENTROLOGY";"SG1270";"Splenectomy with devascularization-E";"2700"
"SURGICAL GASTEROENTROLOGY";"SG1271";"Splenectomy with devascularization-F";"2900"
"SURGICAL GASTEROENTROLOGY";"SG1272";"Open Appendicectomy-A";"600"
"SURGICAL GASTEROENTROLOGY";"SG1273";"Open Appendicectomy-B";"650"
"SURGICAL GASTEROENTROLOGY";"SG1274";"Open Appendicectomy-C";"800"
"SURGICAL GASTEROENTROLOGY";"SG1275";"Open Appendicectomy-D";"850"
"SURGICAL GASTEROENTROLOGY";"SG1276";"Open Appendicectomy-E";"950"
"SURGICAL GASTEROENTROLOGY";"SG1277";"Open Appendicectomy-F";"1050"
"SURGICAL GASTEROENTROLOGY";"SG1278";"Hydrocele LA-A";"150"
"SURGICAL GASTEROENTROLOGY";"SG1279";"Hydrocele LA-B";"200"
"SURGICAL GASTEROENTROLOGY";"SG1280";"Hydrocele LA-C";"250"
"SURGICAL GASTEROENTROLOGY";"SG1281";"Hydrocele LA-D";"300"
"SURGICAL GASTEROENTROLOGY";"SG1282";"Hydrocele LA-E";"350"
"SURGICAL GASTEROENTROLOGY";"SG1283";"Hydrocele LA-F";"400"
"SURGICAL GASTEROENTROLOGY";"SG1284";"Hydrocele GA-A";"300"
"SURGICAL GASTEROENTROLOGY";"SG1285";"Hydrocele GA-B";"350"
"SURGICAL GASTEROENTROLOGY";"SG1286";"Hydrocele GA-C";"400"
"SURGICAL GASTEROENTROLOGY";"SG1287";"Hydrocele GA-D";"450"
"SURGICAL GASTEROENTROLOGY";"SG1288";"Hydrocele GA-E";"500"
"SURGICAL GASTEROENTROLOGY";"SG1289";"Hydrocele GA-F";"550"
"SURGICAL GASTEROENTROLOGY";"SG1290";"Distal Pancreatectomy-A";"1250"
"SURGICAL GASTEROENTROLOGY";"SG1291";"Distal Pancreatectomy-B";"1350"
"SURGICAL GASTEROENTROLOGY";"SG1292";"Distal Pancreatectomy-C";"1600"
"SURGICAL GASTEROENTROLOGY";"SG1293";"Distal Pancreatectomy-D";"1700"
"SURGICAL GASTEROENTROLOGY";"SG1294";"Distal Pancreatectomy-E";"1900"
"SURGICAL GASTEROENTROLOGY";"SG1295";"Distal Pancreatectomy-F";"2000"
"SURGICAL GASTEROENTROLOGY";"SG200";"Transhiatal oesophagectomy+gastric pullup";"750"
"SURGICAL GASTEROENTROLOGY";"SG201";"Transhiatal oesophagectomy+Colon transpositio";"850"
"SURGICAL GASTEROENTROLOGY";"SG202";"Transhiatal oesophagogastrectomy";"900"
"SURGICAL GASTEROENTROLOGY";"SG203";"Transthoracic esophagogastrectomy+colon Tran";"850"
"SURGICAL GASTEROENTROLOGY";"SG204";"Colon bypass alone";"700"
"SURGICAL GASTEROENTROLOGY";"SG205";"Cervical oesophagostomy";"100"
"SURGICAL GASTEROENTROLOGY";"SG300";"Gastrostomy";"100"
"SURGICAL GASTEROENTROLOGY";"SG301";"Gastropexy";"400"
"SURGICAL GASTEROENTROLOGY";"SG302";"Nissen's fundoplication";"550"
"SURGICAL GASTEROENTROLOGY";"SG303";"Gastrojejunostomy";"550"
"SURGICAL GASTEROENTROLOGY";"SG304";"T.V + G.J./ Pyloroplasty";"550"
"SURGICAL GASTEROENTROLOGY";"SG305";"H.S.V";"750"
"SURGICAL GASTEROENTROLOGY";"SG306";"Closure of Chronic D.U Perforation";"500"
"SURGICAL GASTEROENTROLOGY";"SG307";"D.U bleed-underrunning of bleeder";"550"
"SURGICAL GASTEROENTROLOGY";"SG308";"D.U bleed-underrunning of bleeder+definitive";"600"
"SURGICAL GASTEROENTROLOGY";"SG309";"Partial gastrectomy";"650"
"SURGICAL GASTEROENTROLOGY";"SG310";"Distal radical gastrectomy";"750"
"SURGICAL GASTEROENTROLOGY";"SG311";"Total radical gastrectomy";"850"
"SURGICAL GASTEROENTROLOGY";"SG400";"Feeding jejunostomy";"100"
"SURGICAL GASTEROENTROLOGY";"SG401";"Loop ileostomy";"400"
"SURGICAL GASTEROENTROLOGY";"SG402";"Ileal perforation closure";"500"
"SURGICAL GASTEROENTROLOGY";"SG403";"Release of adhesions / bands";"500"
"SURGICAL GASTEROENTROLOGY";"SG404";"Excision of diverticulum";"500"
"SURGICAL GASTEROENTROLOGY";"SG405";"Stricturoplasty";"500"
"SURGICAL GASTEROENTROLOGY";"SG406";"Resection anastomosis (single)";"500"
"SURGICAL GASTEROENTROLOGY";"SG407";"Massive resection and multiple anastomosis";"650"
"SURGICAL GASTEROENTROLOGY";"SG500";"Caecostomy";"400"
"SURGICAL GASTEROENTROLOGY";"SG501";"Loop Colostomy";"400"
"SURGICAL GASTEROENTROLOGY";"SG502";"End colostomy + Mucous fistula";"550"
"SURGICAL GASTEROENTROLOGY";"SG503";"Colostomy closure";"400"
"SURGICAL GASTEROENTROLOGY";"SG504";"Ileocaecal resection";"550"
"SURGICAL GASTEROENTROLOGY";"SG505";"Hemicolectomy";"550"
"SURGICAL GASTEROENTROLOGY";"SG506";"Total colectomy";"750"
"SURGICAL GASTEROENTROLOGY";"SG507";"Total proctocolectomy + ileostomy";"1000"
"SURGICAL GASTEROENTROLOGY";"SG508";"Tot.proctocolectomy+Ileoanal anastomosis/ilea";"1100"
"SURGICAL GASTEROENTROLOGY";"SG509";"Anterior resection";"550"
"SURGICAL GASTEROENTROLOGY";"SG510";"Abdominoperineal resection";"750"
"SURGICAL GASTEROENTROLOGY";"SG511";"Abdominoperineal Pullthrough";"550"
"SURGICAL GASTEROENTROLOGY";"SG512";"Rectopexy (mesh charges extra)";"400"
"SURGICAL GASTEROENTROLOGY";"SG513";"Haemorrhoidectomy";"300"
"SURGICAL GASTEROENTROLOGY";"SG514";"Lateral sphincterotomy/Lord's dilatation";"100"
"SURGICAL GASTEROENTROLOGY";"SG515";"Perianal abscess I& D under GA";"200"
"SURGICAL GASTEROENTROLOGY";"SG516";"Excision of low perianal fistula";"300"
"SURGICAL GASTEROENTROLOGY";"SG517";"Excision of high perianal fistula";"400"
"SURGICAL GASTEROENTROLOGY";"SG518";"Excision of multiple fistulae";"450"
"SURGICAL GASTEROENTROLOGY";"SG519";"Anoplasty";"200"
"SURGICAL GASTEROENTROLOGY";"SG520";"Postanal repair";"400"
"SURGICAL GASTEROENTROLOGY";"SG521";"Gracilis transposition";"750"
"SURGICAL GASTEROENTROLOGY";"SG522";"Thiersch wiring (Thiersch wire cost extra)";"200"
"SURGICAL GASTEROENTROLOGY";"SG523";"Excision of pilonidal sinuses";"250"
"SURGICAL GASTEROENTROLOGY";"SG600";"Cholecystectomy";"550"
"SURGICAL GASTEROENTROLOGY";"SG601";"Cholecystectomy+CBD exploration";"600"
"SURGICAL GASTEROENTROLOGY";"SG602";"Cholecystectomy+Choledochoduodenostomy";"650"
"SURGICAL GASTEROENTROLOGY";"SG603";"Choledochoduodenostomy";"500"
"SURGICAL GASTEROENTROLOGY";"SG604";"Cholecystojejunostomy";"500"
"SURGICAL GASTEROENTROLOGY";"SG605";"Tripple by pass";"600"
"SURGICAL GASTEROENTROLOGY";"SG606";"Segment III drainage";"700"
"SURGICAL GASTEROENTROLOGY";"SG607";"Exc.of CBD stricture+Hepaticodochojejunostomy";"1000"
"SURGICAL GASTEROENTROLOGY";"SG608";"Radical cholecystectomy";"850"
"SURGICAL GASTEROENTROLOGY";"SG609";"Radical surgery for Cholangio Ca";"1100"
"SURGICAL GASTEROENTROLOGY";"SG610";"Excision of choledochal cyst+repair";"700"
"SURGICAL GASTEROENTROLOGY";"SG611";"Hepatic Lobectomy (left )";"750"
"SURGICAL GASTEROENTROLOGY";"SG612";"Hepatic Lobectomy (right)";"1000"
"SURGICAL GASTEROENTROLOGY";"SG613";"Trisegementectomy";"1100"
"SURGICAL GASTEROENTROLOGY";"SG614";"Excision of Hydatid cyst (single uninfected)";"550"
"SURGICAL GASTEROENTROLOGY";"SG615";"Exc.of Disseminated hydatid cysts of liver&ot";"750"
"SURGICAL GASTEROENTROLOGY";"SG616";"Splenectomy";"450"
"SURGICAL GASTEROENTROLOGY";"SG617";"Splenorrhaphy";"550"
"SURGICAL GASTEROENTROLOGY";"SG618";"Gastric devascularization (Tanner's)";"600"
"SURGICAL GASTEROENTROLOGY";"SG619";"Suiguira's procedure";"850"
"SURGICAL GASTEROENTROLOGY";"SG620";"Portocaval shunt (H graft) Graft extra";"750"
"SURGICAL GASTEROENTROLOGY";"SG621";"Portocaval shunt (end to side)";"850"
"SURGICAL GASTEROENTROLOGY";"SG622";"Splenorenal shunt";"850"
"SURGICAL GASTEROENTROLOGY";"SG700";"Whipple's pancreaticoduodenectomy";"1000"
"SURGICAL GASTEROENTROLOGY";"SG701";"Distal pancreatectomy";"550"
"SURGICAL GASTEROENTROLOGY";"SG702";"Pancreatic necrosectomy";"550"
"SURGICAL GASTEROENTROLOGY";"SG703";"Drainage of pancreatic abscess";"500"
"SURGICAL GASTEROENTROLOGY";"SG704";"Lateral pancreaticojejunostomy";"700"
"SURGICAL GASTEROENTROLOGY";"SG705";"L.P.J + choledochojejunostomy";"850"
"SURGICAL GASTEROENTROLOGY";"SG706";"Cystogastrostomy/cystoduodenostomy";"500"
"SURGICAL GASTEROENTROLOGY";"SG707";"Cystojejunostomy(Roux E N Y)";"550"
"SURGICAL GASTEROENTROLOGY";"SG800";"Staging laparotomy";"550"
"SURGICAL GASTEROENTROLOGY";"SG801";"Laparotomy";"300"
"SURGICAL GASTEROENTROLOGY";"SG802";"Laparotomy+biopsy";"400"
"SURGICAL GASTEROENTROLOGY";"SG803";"Excision of Mesenteric cyst /tumour";"550"
"SURGICAL GASTEROENTROLOGY";"SG804";"Excision of well defined retroperitoneal tumo";"450"
"SURGICAL GASTEROENTROLOGY";"SG805";"Excision of diffuse/huge retroperitoneal tumo";"1000"
"SURGICAL GASTEROENTROLOGY";"SG806";"Drainage of appendicular abscess";"300"
"SURGICAL GASTEROENTROLOGY";"SG807";"Drainage of subdiaphragmatic abscess";"400"
"SURGICAL GASTEROENTROLOGY";"SG808";"Drainage of intra abdominal abscess";"550"
"SURGICAL GASTEROENTROLOGY";"SG809";"Retroperitoneal Lymph node dissection";"850"
"SURGICAL GASTEROENTROLOGY";"SG900";"Inguinal hernia repair";"500"
"SURGICAL GASTEROENTROLOGY";"SG901";"Inguinal hernia-hernioplasty";"550"
"SURGICAL GASTEROENTROLOGY";"SG902";"Femoral hernia repair";"550"
"SURGICAL GASTEROENTROLOGY";"SG903";"Incisional hernia repair(without mesh)";"550"
"SURGICAL GASTEROENTROLOGY";"SGE100";"CONSULTATION CHARGES";"12"
"SURGICAL GASTEROENTROLOGY";"SGE100";"CONSULTATION CHARGES";"12"
"SURGICAL GASTEROENTROLOGY";"SGE101";"MINOR DRESSING";"3"
"SURGICAL GASTEROENTROLOGY";"SGE102";"MAJOR DRESSING";"2"
"SURGICAL GASTEROENTROLOGY";"SGE102";"MAJOR DRESSING";"4"
"SURGICAL GASTEROENTROLOGY";"SGE103";"MINOR SURGERY TYPE I";"3"
"SURGICAL GASTEROENTROLOGY";"SGE103";"MINOR SURGERY TYPE I";"8"
"SURGICAL GASTEROENTROLOGY";"SGE104";"EXCISION OF NAIL";"5"
"SURGICAL GASTEROENTROLOGY";"SGE104";"EXCISION OF NAIL";"33"
"SURGICAL GASTEROENTROLOGY";"SGE105";"EXCISION OF CORN";"11"
"SURGICAL GASTEROENTROLOGY";"SGE105";"EXCISION OF CORN";"33"
"SURGICAL GASTEROENTROLOGY";"SGE106";"SUTURING OF CLEAN WOUND";"16"
"SURGICAL GASTEROENTROLOGY";"SGE106";"SUTURING OF CLEAN WOUND";"25"
"SURGICAL GASTEROENTROLOGY";"SGE107";"WOUND DEBRIDEMENT/SUTURING";"22"
"SURGICAL GASTEROENTROLOGY";"SGE107";"WOUND DEBRIDEMENT/SUTURING";"82"
"SURGICAL GASTEROENTROLOGY";"SGE108";"TOE AMPUTATION";"22"
"SURGICAL GASTEROENTROLOGY";"SGE108";"TOE AMPUTATION";"115"
"SURGICAL GASTEROENTROLOGY";"SGE109";"TRANSHIATAL OESOPHAGECTOMY";"44"
"SURGICAL GASTEROENTROLOGY";"SGE109";"TRANSHIATAL OESOPHAGECTOMY";"550"
"SURGICAL GASTEROENTROLOGY";"SGE110";"TRANSHIATAL OESOPHAGECTOMY + GASTRIC PULLUP";"55"
"SURGICAL GASTEROENTROLOGY";"SGE110";"TRANSHIATAL OESOPHAGECTOMY + GASTRIC PULLUP";"750"
"SURGICAL GASTEROENTROLOGY";"SGE111";"TRANSHIATAL OESOPHAGECTOMY + COLON TRANSPOSIT";"22"
"SURGICAL GASTEROENTROLOGY";"SGE111";"TRANSHIATAL OESOPHAGECTOMY + COLON TRANSPOSIT";"750"
"SURGICAL GASTEROENTROLOGY";"SGE112";"ESOPHAGOGASTRECTOMY+GASTRIC PULLUP/JEJUNAL PU";"44"
"SURGICAL GASTEROENTROLOGY";"SGE112";"ESOPHAGOGASTRECTOMY+GASTRIC PULLUP/JEJUNAL PU";"850"
"SURGICAL GASTEROENTROLOGY";"SGE113";"ESOPHAGOGASTRECTOMY+COLON TRANSPOSITION";"110"
"SURGICAL GASTEROENTROLOGY";"SGE113";"ESOPHAGOGASTRECTOMY+COLON TRANSPOSITION";"1180"
"SURGICAL GASTEROENTROLOGY";"SGE114";"COLON BYPASS";"22"
"SURGICAL GASTEROENTROLOGY";"SGE114";"COLON BYPASS";"550"
"SURGICAL GASTEROENTROLOGY";"SGE115";"ESOPHAGECTOMY + COLON BYPASS";"44"
"SURGICAL GASTEROENTROLOGY";"SGE115";"ESOPHAGECTOMY + COLON BYPASS";"750"
"SURGICAL GASTEROENTROLOGY";"SGE116";"ESOPHAGECTOMY";"22"
"SURGICAL GASTEROENTROLOGY";"SGE116";"ESOPHAGECTOMY";"66"
"SURGICAL GASTEROENTROLOGY";"SGE117";"GASTROSTOMY";"22"
"SURGICAL GASTEROENTROLOGY";"SGE117";"GASTROSTOMY";"82"
"SURGICAL GASTEROENTROLOGY";"SGE118";"GASTROPEXY";"16"
"SURGICAL GASTEROENTROLOGY";"SGE118";"GASTROPEXY";"400"
"SURGICAL GASTEROENTROLOGY";"SGE119";"NISSEN'S FUNDOPLICATION";"55"
"SURGICAL GASTEROENTROLOGY";"SGE119";"NISSEN'S FUNDOPLICATION";"450"
"SURGICAL GASTEROENTROLOGY";"SGE120";"GASTROJEJUNOSTOMY";"77"
"SURGICAL GASTEROENTROLOGY";"SGE120";"GASTROJEJUNOSTOMY";"400"
"SURGICAL GASTEROENTROLOGY";"SGE121";"T.V. + G.J./PYLOROPLASTY";"110"
"SURGICAL GASTEROENTROLOGY";"SGE121";"T.V. + G.J./PYLOROPLASTY";"450"
"SURGICAL GASTEROENTROLOGY";"SGE122";"H.S.V.";"220"
"SURGICAL GASTEROENTROLOGY";"SGE122";"H.S.V.";"750"
"SURGICAL GASTEROENTROLOGY";"SGE123";"CHRONIC D.U. PERFORATION CLOSURE";"440"
"SURGICAL GASTEROENTROLOGY";"SGE123";"CHRONIC D.U. PERFORATION CLOSURE";"400"
"SURGICAL GASTEROENTROLOGY";"SGE124";"D.U.BLEED-UNDERRUNNING OF BLEEDER";"330"
"SURGICAL GASTEROENTROLOGY";"SGE124";"D.U.BLEED-UNDERRUNNING OF BLEEDER";"450"
"SURGICAL GASTEROENTROLOGY";"SGE125";"D.U.BLEED-UNDERRUNNING OF BLEEDER+DEFINITIVE";"440"
"SURGICAL GASTEROENTROLOGY";"SGE125";"D.U.BLEED-UNDERRUNNING OF BLEEDER+DEFINITIVE";"550"
"SURGICAL GASTEROENTROLOGY";"SGE126";"PARTIAL GASTRECTOMY";"440"
"SURGICAL GASTEROENTROLOGY";"SGE126";"PARTIAL GASTRECTOMY";"550"
"SURGICAL GASTEROENTROLOGY";"SGE127";"PALLIATIVE GASTRECTOMY";"550"
"SURGICAL GASTEROENTROLOGY";"SGE127";"PALLIATIVE GASTRECTOMY";"550"
"SURGICAL GASTEROENTROLOGY";"SGE128";"DISTAL RADICAL GASTRECTOMY";"660"
"SURGICAL GASTEROENTROLOGY";"SGE128";"DISTAL RADICAL GASTRECTOMY";"750"
"SURGICAL GASTEROENTROLOGY";"SGE129";"TOTAL RADICAL GASTRECTOMY";"330"
"SURGICAL GASTEROENTROLOGY";"SGE129";"TOTAL RADICAL GASTRECTOMY";"850"
"SURGICAL GASTEROENTROLOGY";"SGE130";"FEEDING JEJUNOSTOMY";"440"
"SURGICAL GASTEROENTROLOGY";"SGE130";"FEEDING JEJUNOSTOMY";"82"
"SURGICAL GASTEROENTROLOGY";"SGE131";"LAPAROTOMY";"44"
"SURGICAL GASTEROENTROLOGY";"SGE131";"LAPAROTOMY";"300"
"SURGICAL GASTEROENTROLOGY";"SGE132";"LOOP ILEOSTOMY";"770"
"SURGICAL GASTEROENTROLOGY";"SGE132";"LOOP ILEOSTOMY";"400"
"SURGICAL GASTEROENTROLOGY";"SGE133";"ILEAL PERFORATION CLOSURE";"880"
"SURGICAL GASTEROENTROLOGY";"SGE133";"ILEAL PERFORATION CLOSURE";"400"
"SURGICAL GASTEROENTROLOGY";"SGE134";"RELEASE OF ADHESIONS/BANDS";"55"
"SURGICAL GASTEROENTROLOGY";"SGE134";"RELEASE OF ADHESIONS/BANDS";"400"
"SURGICAL GASTEROENTROLOGY";"SGE135";"EXCISION OF DIVERTICULUM";"220"
"SURGICAL GASTEROENTROLOGY";"SGE135";"EXCISION OF DIVERTICULUM";"400"
"SURGICAL GASTEROENTROLOGY";"SGE136";"STRICTUROPLASTY";"275"
"SURGICAL GASTEROENTROLOGY";"SGE136";"STRICTUROPLASTY";"400"
"SURGICAL GASTEROENTROLOGY";"SGE137";"RESECTION ANASTOMOSIS";"220"
"SURGICAL GASTEROENTROLOGY";"SGE137";"RESECTION ANASTOMOSIS";"550"
"SURGICAL GASTEROENTROLOGY";"SGE138";"MASSIVE RESECTION & MULTIPLE ANASTOMOSIS";"275"
"SURGICAL GASTEROENTROLOGY";"SGE138";"MASSIVE RESECTION & MULTIPLE ANASTOMOSIS";"750"
"SURGICAL GASTEROENTROLOGY";"SGE139";"EXCISION OF MESENTERIC CYST/TUMOR";"440"
"SURGICAL GASTEROENTROLOGY";"SGE139";"EXCISION OF MESENTERIC CYST/TUMOR";"550"
"SURGICAL GASTEROENTROLOGY";"SGE140";"LAPAROTOMY + BIOPSY";"220"
"SURGICAL GASTEROENTROLOGY";"SGE140";"LAPAROTOMY + BIOPSY";"400"
"SURGICAL GASTEROENTROLOGY";"SGE141";"RADICAL RESECTION OF MALIGNANT ILEAL TUMOUR";"275"
"SURGICAL GASTEROENTROLOGY";"SGE141";"RADICAL RESECTION OF MALIGNANT ILEAL TUMOUR";"850"
"SURGICAL GASTEROENTROLOGY";"SGE143";"DRAINAGE OF APPENDICULAR ABSCESS";"330"
"SURGICAL GASTEROENTROLOGY";"SGE143";"DRAINAGE OF APPENDICULAR ABSCESS";"300"
"SURGICAL GASTEROENTROLOGY";"SGE144";"DRAINAGE OF DIAPHRAGMATIC ABSCESS";"330"
"SURGICAL GASTEROENTROLOGY";"SGE144";"DRAINAGE OF DIAPHRAGMATIC ABSCESS";"400"
"SURGICAL GASTEROENTROLOGY";"SGE145";"DRAINAGE OF INTRA ABDOMINAL ABSCESS";"440"
"SURGICAL GASTEROENTROLOGY";"SGE145";"DRAINAGE OF INTRA ABDOMINAL ABSCESS";"550"
"SURGICAL GASTEROENTROLOGY";"SGE146";"CAECOSTOMY";"550"
"SURGICAL GASTEROENTROLOGY";"SGE146";"CAECOSTOMY";"200"
"SURGICAL GASTEROENTROLOGY";"SGE147";"LOOP COLOSTOMY";"660"
"SURGICAL GASTEROENTROLOGY";"SGE147";"LOOP COLOSTOMY";"400"
"SURGICAL GASTEROENTROLOGY";"SGE148";"END COLOSTOMY + MUCUS FISTULA";"55"
"SURGICAL GASTEROENTROLOGY";"SGE148";"END COLOSTOMY + MUCUS FISTULA";"550"
"SURGICAL GASTEROENTROLOGY";"SGE149";"COLOSTOMY CLOSURE";"165"
"SURGICAL GASTEROENTROLOGY";"SGE149";"COLOSTOMY CLOSURE";"450"
"SURGICAL GASTEROENTROLOGY";"SGE150";"LIMITED COLON RESECTION";"220"
"SURGICAL GASTEROENTROLOGY";"SGE150";"LIMITED COLON RESECTION";"450"
"SURGICAL GASTEROENTROLOGY";"SGE151";"HEMICOLECTOMY";"220"
"SURGICAL GASTEROENTROLOGY";"SGE151";"HEMICOLECTOMY";"550"
"SURGICAL GASTEROENTROLOGY";"SGE152";"MASSIVE RESECTION OF COLON";"220"
"SURGICAL GASTEROENTROLOGY";"SGE152";"MASSIVE RESECTION OF COLON";"750"
"SURGICAL GASTEROENTROLOGY";"SGE153";"TOTAL COLECTOMY";"220"
"SURGICAL GASTEROENTROLOGY";"SGE153";"TOTAL COLECTOMY";"250"
"SURGICAL GASTEROENTROLOGY";"SGE154";"TOTAL PROCTO COLECTOMY";"220"
"SURGICAL GASTEROENTROLOGY";"SGE154";"TOTAL PROCTO COLECTOMY";"1100"
"SURGICAL GASTEROENTROLOGY";"SGE155";"ANTERIOR RESECTION";"330"
"SURGICAL GASTEROENTROLOGY";"SGE155";"ANTERIOR RESECTION";"550"
"SURGICAL GASTEROENTROLOGY";"SGE156";"ABDOMINO PERINEAL RESECTION";"440"
"SURGICAL GASTEROENTROLOGY";"SGE156";"ABDOMINO PERINEAL RESECTION";"550"
"SURGICAL GASTEROENTROLOGY";"SGE157";"A.P.R. + PELVIC LYMPHADENECTOMY";"330"
"SURGICAL GASTEROENTROLOGY";"SGE157";"A.P.R. + PELVIC LYMPHADENECTOMY";"750"
"SURGICAL GASTEROENTROLOGY";"SGE158";"ABDOMINOPERINEAL PULLTHROUGH";"220"
"SURGICAL GASTEROENTROLOGY";"SGE158";"ABDOMINOPERINEAL PULLTHROUGH";"550"
"SURGICAL GASTEROENTROLOGY";"SGE159";"RECTOPEXY(MESH CHARGES SEPERATE)";"550"
"SURGICAL GASTEROENTROLOGY";"SGE159";"RECTOPEXY(MESH CHARGES SEPERATE)";"550"
"SURGICAL GASTEROENTROLOGY";"SGE160";"HAEMORRHOIDECTOMY";"220"
"SURGICAL GASTEROENTROLOGY";"SGE160";"HAEMORRHOIDECTOMY";"200"
"SURGICAL GASTEROENTROLOGY";"SGE161";"BANDING";"165"
"SURGICAL GASTEROENTROLOGY";"SGE161";"BANDING";"33"
"SURGICAL GASTEROENTROLOGY";"SGE162";"SCLEROTHERAPY FOR HAEMORRHOIDS";"220"
"SURGICAL GASTEROENTROLOGY";"SGE162";"SCLEROTHERAPY FOR HAEMORRHOIDS";"82"
"SURGICAL GASTEROENTROLOGY";"SGE163";"LATERAL SPHINCTROTOMY/LORD'S SKILATATION";"330"
"SURGICAL GASTEROENTROLOGY";"SGE163";"LATERAL SPHINCTROTOMY/LORD'S SKILATATION";"82"
"SURGICAL GASTEROENTROLOGY";"SGE164";"PERI ANAL ABSCESS I & D";"110"
"SURGICAL GASTEROENTROLOGY";"SGE164";"PERI ANAL ABSCESS I & D";"200"
"SURGICAL GASTEROENTROLOGY";"SGE165";"EXCISION OF LOW PERI ANAL FISTULA";"220"
"SURGICAL GASTEROENTROLOGY";"SGE165";"EXCISION OF LOW PERI ANAL FISTULA";"200"
"SURGICAL GASTEROENTROLOGY";"SGE166";"EXCISION OF HIGH PERI ANAL FISTULA";"330"
"SURGICAL GASTEROENTROLOGY";"SGE166";"EXCISION OF HIGH PERI ANAL FISTULA";"300"
"SURGICAL GASTEROENTROLOGY";"SGE167";"EXCISION OF MULTIPLE FISTULAE";"275"
"SURGICAL GASTEROENTROLOGY";"SGE167";"EXCISION OF MULTIPLE FISTULAE";"450"
"SURGICAL GASTEROENTROLOGY";"SGE168";"RENOPLASTY";"275"
"SURGICAL GASTEROENTROLOGY";"SGE168";"RENOPLASTY";"450"
"SURGICAL GASTEROENTROLOGY";"SGE169";"SPHINCTEROPLASTY";"330"
"SURGICAL GASTEROENTROLOGY";"SGE169";"SPHINCTEROPLASTY";"400"
"SURGICAL GASTEROENTROLOGY";"SGE170";"CRACILIS TRANSPOSITION";"440"
"SURGICAL GASTEROENTROLOGY";"SGE170";"CRACILIS TRANSPOSITION";"750"
"SURGICAL GASTEROENTROLOGY";"SGE171";"THIERSCH WIRING (THIERSCH)";"550"
"SURGICAL GASTEROENTROLOGY";"SGE171";"THIERSCH WIRING (THIERSCH)";"200"
"SURGICAL GASTEROENTROLOGY";"SGE172";"EXCISION OF PILONIDAL SINUS";"660"
"SURGICAL GASTEROENTROLOGY";"SGE172";"EXCISION OF PILONIDAL SINUS";"450"
"SURGICAL GASTEROENTROLOGY";"SGE173";"INGUINAL HERNIA - REPAIR";"330"
"SURGICAL GASTEROENTROLOGY";"SGE173";"INGUINAL HERNIA - REPAIR";"400"
"SURGICAL GASTEROENTROLOGY";"SGE174";"INGUINAL HERNIA - HERNIOPLASTY";"330"
"SURGICAL GASTEROENTROLOGY";"SGE174";"INGUINAL HERNIA - HERNIOPLASTY";"450"
"SURGICAL GASTEROENTROLOGY";"SGE175";"FEMORAL HERNIA - REPAIR";"440"
"SURGICAL GASTEROENTROLOGY";"SGE175";"FEMORAL HERNIA - REPAIR";"450"
"SURGICAL GASTEROENTROLOGY";"SGE179";"RELEASE OF ADHESIONS + CHOLECYSTECTOMY";"22"
"SURGICAL GASTEROENTROLOGY";"SGE179";"RELEASE OF ADHESIONS + CHOLECYSTECTOMY";"550"
"SURGICAL GASTEROENTROLOGY";"SGE180";"CHOLECYSTECTOMY + OP.CHOLANGIOGRAM";"55"
"SURGICAL GASTEROENTROLOGY";"SGE180";"CHOLECYSTECTOMY + OP.CHOLANGIOGRAM";"550"
